E1,E2,E3
472.31085,0.0,916.21924
19.365906,0.0,0.0
0.81272733,0.0,0.0
0.0,0.0,2.4782305
247.16647,0.0,547.9406
313.06802,0.0,663.7072
222.61052,0.0,0.0
1120.6377,0.0,0.0
7.054045,0.0,0.0
0.0,0.0,0.43581778
20.25026,0.0,0.0
6.285715,0.0,0.0
0.0,0.0,0.0
0.43762088,0.0,0.0
239.08682,0.0,0.0
1.2409263,0.0,0.0
94.639404,0.0,0.0
159.44377,0.0,386.68088
32.650536,0.0,0.0
496.81592,0.0,0.0
1878.8541,0.0,0.0
16.526133,0.0,65.00051
6.328305,0.0,0.0
18.565842,0.0,0.0
18.064959,0.0,69.03739
0.0,0.0,8.824013
1.9317509,0.0,0.0
0.0,0.0,0.0
319.33548,0.0,0.0
976.287,0.0,0.0
545.5594,0.0,0.0
618.75903,0.0,0.0
0.7739482,0.0,0.0
0.0,0.0,0.0
0.0,0.0,10.3380165
47.04461,0.0,0.0
1325.4235,0.0,0.0
0.0,0.0,0.0
412.88672,0.0,0.0
38.069572,0.0,123.82923
0.0,0.0,5.4417386
3748.0432,0.0,0.0
105.52104,0.0,0.0
334.99585,0.0,0.0
1.695874,0.0,0.0
14.905914,0.0,60.10475
164.56737,0.0,0.0
50.84882,0.0,155.82301
145.5218,0.0,0.0
37.657757,0.0,121.76998
116.311806,0.0,0.0
112.69055,0.0,0.0
114.367485,0.0,0.0
1.6902207,0.0,0.0
4.40748,0.0,0.0
1.2824945,0.0,0.0
481.74765,0.0,0.0
28.235483,0.0,0.0
108.174706,0.0,0.0
31.903807,0.0,0.0
15.951143,0.0,0.0
1053.2213,0.0,0.0
80.763435,0.0,225.98245
611.46124,0.0,1132.3615
4.908174,0.0,0.0
2.5843468,0.0,24.431307
2980.2278,0.0,0.0
237.75081,0.0,0.0
565.23206,0.0,0.0
170.52695,0.0,0.0
203.2206,0.0,0.0
1.6035691,0.0,0.0
20.07409,0.0,0.0
11.634283,0.0,0.0
237.35104,0.0,0.0
187.09576,0.0,0.0
76.98312,0.0,0.0
141.29062,0.0,352.20728
0.0,0.0,0.0
0.17772341,0.0,11.634026
66.80527,0.0,0.0
115.91977,0.0,0.0
489.0907,0.0,0.0
3.7395656,0.0,23.815924
0.7565129,0.0,0.0
439.68723,0.0,0.0
160.87717,0.0,390.84235
0.69268394,0.0,17.79239
1.9159669,0.0,0.0
136.83014,0.0,0.0
15.406355,0.0,0.0
5.658442,0.0,0.0
1.4450836,0.0,0.0
616.4298,0.0,0.0
54.94284,0.0,164.64009
1.8116304,0.0,0.0
89.100914,0.0,244.44304
28.024351,0.0,0.0
5.3428464,0.0,0.0
67.4222,0.0,0.0
32.27558,0.0,0.0
306.92932,0.0,0.0
0.0,0.0,0.0
26.354225,0.0,94.3797
6.9722786,0.0,0.0
0.0,0.0,0.0
1.3080826,0.0,0.0
38.65352,0.0,0.0
66.6879,0.0,0.0
178.47925,0.0,0.0
36.13002,0.0,0.0
11.2605,0.0,0.0
165.5063,0.0,0.0
7.0027184,0.0,0.0
160.98451,0.0,392.59378
49.658283,0.0,0.0
94.27849,0.0,251.54556
488.7957,0.0,941.3298
1.8106103,0.0,0.0
632.1833,0.0,0.0
0.0,0.0,6.162336
91.89601,0.0,0.0
3136.5793,0.0,0.0
171.59178,0.0,410.68542
23.738977,0.0,0.0
1.9869317,0.0,0.0
2.5959806,0.0,0.0
589.68384,0.0,0.0
31.278992,0.0,0.0
1.3117337,0.0,0.0
1.7379855,0.0,0.0
0.0,0.0,9.34177
22.079296,0.0,0.0
96.794685,0.0,0.0
51.37534,0.0,0.0
151.8856,0.0,0.0
28.374866,0.0,0.0
47.555958,0.0,0.0
0.0,0.0,1.651042
1.3415592,0.0,0.0
22.98254,0.0,0.0
0.0,0.0,11.127638
58.001728,0.0,0.0
2.1629508,0.0,0.0
29.265957,0.0,0.0
58.736183,0.0,176.06068
0.0,0.0,0.0
24.564655,0.0,0.0
5.8452697,0.0,33.817482
46.00175,0.0,0.0
939.934,0.0,0.0
834.6092,0.0,0.0
508.63232,0.0,0.0
50.90285,0.0,0.0
6.4256663,0.0,0.0
163.6631,0.0,0.0
1222.5554,0.0,0.0
44.66589,0.0,0.0
247.13956,0.0,0.0
26.017761,0.0,0.0
83.35663,0.0,228.20435
31.068356,0.0,103.234276
444.96747,0.0,0.0
160.78563,0.0,0.0
0.69266117,0.0,0.0
0.0,0.0,2.3513083
3.667226,0.0,24.388151
0.0,0.0,0.0
1.6738234,0.0,0.0
2695.5076,0.0,0.0
0.79075944,0.0,0.0
18.915857,0.0,0.0
0.0,0.0,0.0
31.255608,0.0,0.0
430.56287,0.0,0.0
600.5289,0.0,1115.3243
2.5058796,0.0,0.0
998.52826,0.0,0.0
274.72385,0.0,599.6028
0.0,0.0,3.3008914
0.79876864,0.0,0.0
0.0,0.0,10.368809
44.51477,0.0,0.0
310.83963,0.0,0.0
0.0,0.0,1.6664524
209.23328,0.0,0.0
37.325756,0.0,0.0
118.78588,0.0,0.0
176.82416,0.0,421.52356
0.06352055,0.0,0.0
54.36747,0.0,0.0
1.5073886,0.0,0.0
289.83533,0.0,620.1112
52.52495,0.0,0.0
74.855804,0.0,0.0
18.528507,0.0,0.0
617.1593,0.0,0.0
0.0,0.0,0.0
0.899904,0.0,0.0
69.513374,0.0,0.0
12.623222,0.0,54.800373
1499.2471,0.0,0.0
1.6406766,0.0,0.0
52.361248,0.0,161.42743
1.350551,0.0,0.0
71.6579,0.0,0.0
42.47819,0.0,0.0
414.8624,0.0,828.73737
46.902885,0.0,0.0
8.843534,0.0,0.0
1716.7603,0.0,0.0
302.55127,0.0,0.0
0.52620816,0.0,0.0
13.650839,0.0,0.0
12.120157,0.0,0.0
480.18057,0.0,0.0
90.3708,0.0,0.0
119.15626,0.0,304.87766
1.4795058,0.0,0.0
13.246309,0.0,57.158215
5.4011674,0.0,0.0
3.365237,0.0,0.0
1.8859937,0.0,21.814398
172.2333,0.0,0.0
484.35413,0.0,0.0
1401.4325,0.0,0.0
5.0024962,0.0,0.0
50.93538,0.0,155.7492
727.27423,0.0,0.0
36.24774,0.0,0.0
1.0464964,0.0,0.0
57.426876,0.0,0.0
18.483864,0.0,0.0
274.3575,0.0,0.0
16.055105,0.0,61.565643
119.15272,0.0,309.40552
30.543516,0.0,0.0
7.3240843,0.0,0.0
147.82518,0.0,0.0
43.43846,0.0,136.6953
0.0,0.0,0.0
6.820598,0.0,0.0
2165.792,0.0,0.0
0.0,0.0,0.0
57.722168,0.0,171.86597
0.9876833,0.0,0.0
0.0,0.0,12.382207
0.0,0.0,1.1074638
0.0,0.0,0.8705092
1.10762,0.0,18.476473
23.485092,0.0,0.0
98.70303,0.0,262.51746
35.017006,0.0,114.95336
175.69,0.0,416.12033
64.05884,0.0,188.61516
1.8115852,0.0,0.0
62.090466,0.0,0.0
67.55498,0.0,0.0
112.375336,0.0,0.0
1.7993947,0.0,0.0
79.85552,0.0,0.0
31.6745,0.0,0.0
0.677819,0.0,0.0
138.20932,0.0,0.0
28.393427,0.0,0.0
1682.2509,0.0,2658.9253
100.16924,0.0,0.0
16.184624,0.0,0.0
12.347691,0.0,54.192696
135.28545,0.0,338.69583
105.07476,0.0,276.1194
32.37903,0.0,0.0
5.3188915,0.0,0.0
10.696442,0.0,46.636677
62.42108,0.0,183.29465
25.461573,0.0,0.0
5.792415,0.0,0.0
29.463781,0.0,0.0
60.247307,0.0,0.0
166.37589,0.0,404.01163
0.5414028,0.0,0.0
98.317215,0.0,0.0
167.87357,0.0,403.0527
743.9519,0.0,1333.5878
150.0335,0.0,369.04105
26.096703,0.0,0.0
343.38602,0.0,712.06445
673.4965,0.0,1229.2794
40.18818,0.0,0.0
23.116222,0.0,84.6771
0.11850947,0.0,0.0
11.685101,0.0,55.60902
176.5153,0.0,0.0
85.38643,0.0,236.00897
536.2618,0.0,0.0
24.892685,0.0,0.0
19.252274,0.0,72.501915
651.5728,0.0,0.0
0.0,0.0,10.753613
0.0,0.0,2.8248186
22.043524,0.0,0.0
247.05334,0.0,0.0
6.9003754,0.0,0.0
249.87962,0.0,553.26697
182.9798,0.0,0.0
2.9750845,0.0,0.0
112.33054,0.0,291.39133
2.306503,0.0,0.0
0.0,0.0,2.6506891
18.521368,0.0,0.0
90.75045,0.0,0.0
112.3838,0.0,0.0
400.396,0.0,0.0
446.65442,0.0,874.8894
0.0,0.0,0.0
83.87602,0.0,0.0
7.398979,0.0,0.0
4210.681,0.0,0.0
0.84003115,0.0,16.4023
16.744549,0.0,0.0
610.1679,0.0,0.0
2200.5095,0.0,0.0
168.76665,0.0,0.0
489.05804,0.0,0.0
14.448517,0.0,0.0
209.30537,0.0,0.0
801.1338,0.0,0.0
30.191492,0.0,0.0
5355.341,0.0,0.0
2127.574,0.0,3265.1826
2.3349223,0.0,0.0
4406.059,0.0,0.0
8.58551,0.0,0.0
0.0,0.0,5.341471
6.6920958,0.0,0.0
0.0,0.0,0.0
238.47496,0.0,538.95624
0.77691066,0.0,0.0
32.533325,0.0,107.410355
0.40857434,0.0,0.0
28.736073,0.0,0.0
324.116,0.0,0.0
85.12057,0.0,0.0
53.179325,0.0,0.0
1.8180722,0.0,0.0
42.453598,0.0,0.0
0.6825124,0.0,0.0
36.66349,0.0,119.783714
763.823,0.0,1362.3834
2852.1448,0.0,0.0
28.171186,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.7966218
0.673798,0.0,0.0
3.9204264,0.0,0.0
1299.229,0.0,0.0
34.356266,0.0,113.670364
27.6053,0.0,0.0
682.4239,0.0,0.0
0.0,0.0,0.0
2.2891424,0.0,0.0
21.341911,0.0,0.0
181.29306,0.0,0.0
1351.4526,0.0,0.0
55.651115,0.0,0.0
31.430367,0.0,0.0
50.403606,0.0,155.63077
43.245956,0.0,0.0
0.0,0.0,4.8017955
1.6554928,0.0,0.0
616.7359,0.0,1143.1558
49.43152,0.0,147.63394
104.34012,0.0,274.71594
4.6873507,0.0,0.0
10.853151,0.0,0.0
15.939466,0.0,64.84421
370.84595,0.0,0.0
131.2007,0.0,0.0
290.8106,0.0,0.0
377.77695,0.0,0.0
18.167946,0.0,0.0
5.836619,0.0,0.0
0.5002065,0.0,0.0
286.04526,0.0,0.0
45.249466,0.0,139.975
1231.652,0.0,0.0
161.41902,0.0,0.0
3.5290277,0.0,0.0
1559.7886,0.0,0.0
0.0,0.0,5.0801835
10.504211,0.0,49.244366
2.2043457,0.0,0.0
124.49829,0.0,318.30835
79.491005,0.0,0.0
2.120237,0.0,0.0
2.425535,0.0,0.0
5.8022714,0.0,0.0
417.8468,0.0,0.0
0.0,0.0,3.5339093
439.36075,0.0,0.0
36.00366,0.0,118.76799
0.0,0.0,9.203788
1.2773172,0.0,0.0
45.9287,0.0,144.61594
389.73068,0.0,0.0
43.674374,0.0,0.0
562.1177,0.0,0.0
196.28313,0.0,0.0
979.06354,0.0,0.0
0.50646126,0.0,0.0
573.40295,0.0,0.0
27.878283,0.0,0.0
73.21895,0.0,205.74358
1042.0955,0.0,0.0
2151.873,0.0,0.0
255.90071,0.0,0.0
1032.8835,0.0,1758.1484
2.127991,0.0,0.0
467.44568,0.0,0.0
189.99017,0.0,0.0
3.6760733,0.0,24.699194
0.0,0.0,0.0
1.8523579,0.0,0.0
38.737354,0.0,124.8849
0.7100317,0.0,0.0
142.67633,0.0,0.0
26.271805,0.0,0.0
48.905483,0.0,151.2897
931.25525,0.0,0.0
376.86444,0.0,0.0
0.0,0.0,1.7882318
84.508865,0.0,234.9889
1.6399366,0.0,0.0
15.798,0.0,63.298115
0.3167953,0.0,0.0
606.3489,0.0,1129.6835
28.388649,0.0,98.332306
3.0925164,0.0,0.0
195.18318,0.0,459.42413
2.3275127,0.0,0.0
0.011803985,0.0,0.0
262.70795,0.0,0.0
3.0380197,0.0,0.0
36.0425,0.0,0.0
12.683722,0.0,55.420273
5.1932616,0.0,0.0
1.2520554,0.0,0.0
0.0,0.0,0.0
561.38873,0.0,0.0
102.86614,0.0,0.0
155.89346,0.0,0.0
924.29974,0.0,0.0
16.459251,0.0,0.0
485.32523,0.0,0.0
74.75909,0.0,0.0
74.175735,0.0,0.0
54.719585,0.0,0.0
0.0,0.0,10.101115
1290.6545,0.0,0.0
177.97281,0.0,0.0
167.75687,0.0,0.0
294.66275,0.0,0.0
1.8006152,0.0,0.0
1.1616518,0.0,0.0
54.201237,0.0,0.0
235.50487,0.0,530.5826
129.42876,0.0,327.58112
582.03143,0.0,0.0
4.804007,0.0,28.094553
221.50745,0.0,0.0
314.628,0.0,0.0
275.6481,0.0,0.0
37.07795,0.0,120.12998
64.16975,0.0,0.0
100.34973,0.0,0.0
53.662453,0.0,0.0
1.738061,0.0,0.0
5.1057014,0.0,0.0
93.77563,0.0,0.0
24.485405,0.0,87.71304
3.2685158,0.0,0.0
363.05573,0.0,0.0
4.8217278,0.0,0.0
9.999737,0.0,43.271202
254.85841,0.0,0.0
610.6084,0.0,0.0
0.0,0.0,1.246789
203.42516,0.0,0.0
174.90501,0.0,0.0
79.96639,0.0,223.7089
1.2377641,0.0,0.0
0.76784354,0.0,0.0
1.2316612,0.0,0.0
0.0,0.0,0.0
242.44762,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
82.86564,0.0,0.0
246.0953,0.0,0.0
0.0,0.0,0.0
32.317127,0.0,0.0
115.67266,0.0,300.41055
1.2480733,0.0,0.0
204.26117,0.0,474.9788
0.6096467,0.0,0.0
0.7391058,0.0,0.0
0.8971724,0.0,0.0
2803.1733,0.0,0.0
1.8342057,0.0,0.0
129.84308,0.0,324.396
36.594276,0.0,0.0
5.423495,0.0,0.0
29.854801,0.0,0.0
19.718319,0.0,75.2144
1082.7366,0.0,0.0
249.23119,0.0,0.0
19.86846,0.0,0.0
17.552658,0.0,68.19253
0.0,0.0,1.0804663
175.66235,0.0,0.0
165.06131,0.0,0.0
25.321587,0.0,89.89465
2.1563954,0.0,0.0
34.40905,0.0,113.15867
2.119818,0.0,0.0
2918.2795,0.0,0.0
52.185135,0.0,0.0
10.228668,0.0,45.009853
1389.5009,0.0,0.0
0.0,0.0,0.0
54.300648,0.0,164.62093
1.6113588,0.0,0.0
657.12256,0.0,1203.981
1244.2068,0.0,0.0
494.58517,0.0,0.0
0.0,0.0,8.100786
39.66915,0.0,0.0
426.52036,0.0,844.4146
541.1426,0.0,0.0
0.0,0.0,0.0
229.5947,0.0,0.0
0.737274,0.0,0.0
0.6149202,0.0,0.0
1.7778918,0.0,0.0
1.3905551,0.0,0.0
200.5194,0.0,0.0
0.0,0.0,5.9742093
61.077137,0.0,0.0
34.048595,0.0,0.0
19.139606,0.0,0.0
9.4211445,0.0,45.313007
4.018658,0.0,25.898071
361.5865,0.0,0.0
175.47675,0.0,419.99207
955.53735,0.0,0.0
1969.2423,0.0,0.0
2.322669,0.0,0.0
370.6407,0.0,757.7824
799.6391,0.0,0.0
0.13333702,0.0,12.029916
12.123064,0.0,0.0
456.7945,0.0,0.0
141.68198,0.0,353.5675
421.251,0.0,0.0
112.52391,0.0,0.0
72.53836,0.0,0.0
0.0,0.0,12.924042
147.90152,0.0,0.0
10.161509,0.0,0.0
15.976343,0.0,63.822063
27.655636,0.0,0.0
81.62576,0.0,0.0
755.40845,0.0,0.0
55.434063,0.0,0.0
0.0,0.0,0.7182041
0.72606957,0.0,0.0
5.237593,0.0,31.508066
1.6094749,0.0,0.0
388.63214,0.0,0.0
6.480149,0.0,36.35461
696.54224,0.0,0.0
36.54219,0.0,117.609985
0.0,0.0,2.1954293
57.989883,0.0,0.0
95.43331,0.0,256.20935
13.279264,0.0,0.0
16.586569,0.0,65.37846
2.6081247,0.0,0.0
78.12733,0.0,0.0
30.635687,0.0,0.0
1.5772188,0.0,0.0
179.71913,0.0,0.0
17.292526,0.0,68.64829
4.9715724,0.0,0.0
0.22302866,0.0,0.0
1.2497884,0.0,0.0
112.859276,0.0,292.0445
249.57527,0.0,0.0
0.0,0.0,0.0
479.31598,0.0,0.0
130.04102,0.0,0.0
506.97882,0.0,0.0
218.74019,0.0,0.0
40.754745,0.0,0.0
124.508675,0.0,316.6373
109.55829,0.0,0.0
0.35158968,0.0,0.0
84.28764,0.0,0.0
37.559376,0.0,0.0
0.43305194,0.0,0.0
1933.9806,0.0,0.0
2.6283317,0.0,0.0
127.709885,0.0,0.0
2.4081216,0.0,0.0
1192.1195,0.0,0.0
0.0,0.0,8.664272
5.0457745,0.0,28.68637
103.229645,0.0,275.31488
30.648903,0.0,0.0
73.81101,0.0,0.0
15.638056,0.0,60.19673
311.6611,0.0,0.0
773.7531,0.0,0.0
1874.629,0.0,0.0
17.324781,0.0,0.0
91.71625,0.0,250.66434
231.80833,0.0,530.2603
20.210308,0.0,0.0
17.06968,0.0,65.21683
1666.8472,0.0,0.0
0.0,0.0,0.0
1764.5012,0.0,2774.0212
152.4971,0.0,0.0
181.46301,0.0,0.0
143.54236,0.0,0.0
0.5691358,0.0,0.0
591.49884,0.0,0.0
16.754696,0.0,0.0
17.989199,0.0,69.43913
289.1543,0.0,0.0
2.1279778,0.0,0.0
109.398674,0.0,0.0
264.5225,0.0,582.4229
119.86676,0.0,308.32022
2.2133803,0.0,0.0
2.27481,0.0,0.0
145.38293,0.0,0.0
8.705984,0.0,45.468582
1.5434138,0.0,0.0
19.184368,0.0,71.95716
23.841526,0.0,86.928795
18.868801,0.0,71.52292
251.85823,0.0,0.0
969.17505,0.0,0.0
362.52118,0.0,737.4186
26.28651,0.0,0.0
37.073437,0.0,0.0
0.0,0.0,11.347934
1.6838045,0.0,0.0
113.626816,0.0,0.0
205.2461,0.0,0.0
0.32602596,0.0,0.0
3.7106996,0.0,0.0
358.90988,0.0,0.0
53.172253,0.0,159.27824
1.3099273,0.0,0.0
0.0,0.0,1.2566442
0.46285284,0.0,0.0
1343.9506,0.0,2196.7454
0.0,0.0,3.4062066
27.958122,0.0,96.308784
30.720482,0.0,0.0
69.99764,0.0,0.0
42.884125,0.0,136.58464
2.0675337,0.0,0.0
148.97104,0.0,366.53247
20.21559,0.0,0.0
3.382982,0.0,0.0
17.504923,0.0,64.38139
78.09323,0.0,219.1591
6.142685,0.0,0.0
427.84064,0.0,0.0
157.27599,0.0,384.1151
61.963696,0.0,0.0
70.31437,0.0,202.31926
0.0,0.0,11.499593
0.8752805,0.0,0.0
892.43085,0.0,0.0
1328.9258,0.0,0.0
1.5173147,0.0,0.0
1.0311189,0.0,0.0
2.189492,0.0,0.0
28.933144,0.0,100.7254
371.20673,0.0,0.0
90.10399,0.0,0.0
0.6131632,0.0,0.0
0.0,0.0,2.4552999
0.0,0.0,0.0
0.0,0.0,0.0
155.18466,0.0,0.0
435.171,0.0,0.0
0.0,0.0,10.117426
47.906017,0.0,0.0
4.014717,0.0,0.0
72.55908,0.0,208.48174
325.47086,0.0,0.0
0.6690277,0.0,0.0
273.2503,0.0,0.0
81.60844,0.0,0.0
1510.3053,0.0,0.0
319.79095,0.0,0.0
13.067911,0.0,0.0
0.87550575,0.0,0.0
23.814634,0.0,84.693214
317.60684,0.0,0.0
1.3886993,0.0,0.0
161.66794,0.0,392.76083
46.05117,0.0,0.0
5.438118,0.0,0.0
133.62706,0.0,0.0
984.27106,0.0,0.0
1587.3154,0.0,0.0
1.4318225,0.0,0.0
53.059265,0.0,0.0
1.939662,0.0,0.0
113.31106,0.0,0.0
10.628777,0.0,48.18769
1.5042279,0.0,0.0
23.016281,0.0,0.0
15.152081,0.0,0.0
38.70623,0.0,0.0
0.55105734,0.0,0.0
2.4712343,0.0,22.249971
8.819572,0.0,0.0
89.00909,0.0,0.0
0.0,0.0,2.8442016
18.910557,0.0,0.0
276.4993,0.0,0.0
191.32365,0.0,0.0
7.5828047,0.0,0.0
248.94624,0.0,0.0
2.5267031,0.0,0.0
0.0,0.0,2.6182857
501.99774,0.0,0.0
82.58725,0.0,0.0
11.057497,0.0,0.0
86.68235,0.0,0.0
0.0,0.0,0.0
61.622116,0.0,0.0
27.673206,0.0,0.0
1.8466797,0.0,0.0
0.7615181,0.0,0.0
155.93532,0.0,0.0
6.372617,0.0,0.0
156.54672,0.0,0.0
1757.5996,0.0,0.0
7.0237203,0.0,39.917374
0.6994275,0.0,0.0
8.883299,0.0,0.0
791.2257,0.0,0.0
4.0822945,0.0,24.146807
88.7363,0.0,0.0
1088.6288,0.0,0.0
389.18845,0.0,786.9556
14.791977,0.0,0.0
726.05426,0.0,0.0
73.30294,0.0,0.0
0.39156133,0.0,0.0
6.9050984,0.0,0.0
1.2777171,0.0,16.251368
64.36978,0.0,186.98024
12.765902,0.0,51.964428
36.2185,0.0,116.12858
18.610746,0.0,0.0
287.6519,0.0,0.0
87.348236,0.0,0.0
117.71082,0.0,303.06375
289.334,0.0,0.0
4.9944196,0.0,30.860289
46.75142,0.0,0.0
87.21234,0.0,0.0
550.71906,0.0,0.0
0.36733317,0.0,0.0
156.37778,0.0,381.10605
396.45956,0.0,0.0
41.976223,0.0,0.0
0.50607336,0.0,0.0
8.312891,0.0,39.09804
93.29752,0.0,0.0
1.5054064,0.0,0.0
0.0,0.0,12.704743
45.023468,0.0,0.0
39.294697,0.0,124.432106
1.2322834,0.0,0.0
1504.1016,0.0,0.0
44.890327,0.0,0.0
0.0,0.0,7.44517
4.3787317,0.0,0.0
214.43484,0.0,0.0
32.353962,0.0,0.0
0.73150074,0.0,0.0
5.4337106,0.0,0.0
61.595985,0.0,0.0
685.41406,0.0,0.0
489.99652,0.0,0.0
72.710594,0.0,0.0
59.325405,0.0,0.0
59.0484,0.0,0.0
0.0,0.0,4.058581
85.501114,0.0,232.70242
54.10809,0.0,166.01088
26.100456,0.0,93.540955
19.212315,0.0,0.0
5.822341,0.0,0.0
39.34583,0.0,129.48984
61.912395,0.0,0.0
442.53827,0.0,871.52344
227.76811,0.0,0.0
1.3581324,0.0,16.652565
367.46304,0.0,0.0
0.77326894,0.0,0.0
236.87704,0.0,0.0
105.547226,0.0,0.0
938.83984,0.0,0.0
0.0,0.0,3.7993436
1913.8105,0.0,0.0
1.4724464,0.0,0.0
1.4556026,0.0,0.0
125.01532,0.0,0.0
0.3629607,0.0,0.0
3.310474,0.0,0.0
1.8061829,0.0,0.0
168.40883,0.0,0.0
80.00111,0.0,224.84865
4.494772,0.0,30.003096
717.61816,0.0,0.0
53.230743,0.0,0.0
43.996387,0.0,141.9511
14.638079,0.0,0.0
8.889322,0.0,0.0
59.5056,0.0,0.0
18.09115,0.0,70.835625
1.1537142,0.0,0.0
568.4534,0.0,0.0
18.02904,0.0,0.0
105.00079,0.0,0.0
292.709,0.0,0.0
41.212715,0.0,133.05354
781.96704,0.0,0.0
2.512923,0.0,0.0
1.2308992,0.0,0.0
83.96878,0.0,0.0
37.9067,0.0,0.0
165.35971,0.0,397.86285
1752.016,0.0,2755.4734
303.62027,0.0,646.9048
57.47729,0.0,0.0
1.2856001,0.0,0.0
0.6842823,0.0,15.539125
47.77818,0.0,0.0
17.130219,0.0,0.0
0.0,0.0,1.5569282
3.3925207,0.0,0.0
123.29438,0.0,316.29852
103.250946,0.0,0.0
110.264465,0.0,0.0
281.52722,0.0,607.4878
2.373261,0.0,0.0
434.08395,0.0,854.1582
301.95435,0.0,0.0
0.0,0.0,8.868587
198.693,0.0,0.0
821.4636,0.0,0.0
88.70928,0.0,0.0
94.494095,0.0,0.0
0.58319753,0.0,0.0
142.05287,0.0,0.0
132.54587,0.0,0.0
725.0972,0.0,0.0
0.08107132,0.0,0.0
0.0,0.0,10.253766
25.520344,0.0,0.0
676.4061,0.0,0.0
40.72991,0.0,0.0
118.81998,0.0,0.0
605.8402,0.0,0.0
0.17151868,0.0,0.0
43.917572,0.0,0.0
2139.392,0.0,0.0
847.924,0.0,0.0
4.038522,0.0,0.0
44.888203,0.0,0.0
1.7609053,0.0,0.0
1.9231799,0.0,0.0
5.118056,0.0,0.0
0.7557659,0.0,0.0
0.0,0.0,4.6741357
366.40634,0.0,0.0
29.234388,0.0,0.0
675.496,0.0,0.0
781.2499,0.0,0.0
839.23535,0.0,0.0
415.36792,0.0,0.0
1106.0272,0.0,1867.092
193.11497,0.0,0.0
255.43118,0.0,0.0
0.6520736,0.0,0.0
121.53143,0.0,0.0
670.1727,0.0,0.0
12.619812,0.0,55.7229
1.33934,0.0,0.0
439.2448,0.0,0.0
840.40485,0.0,0.0
0.0,0.0,2.2411494
0.0,0.0,0.63145024
307.22577,0.0,650.45557
221.76602,0.0,0.0
163.78816,0.0,0.0
1.8763533,0.0,16.37443
0.0,0.0,5.7229285
72.07429,0.0,0.0
242.035,0.0,0.0
5.1939697,0.0,32.782158
19.867641,0.0,0.0
263.03525,0.0,0.0
1.8322861,0.0,0.0
23.6399,0.0,0.0
3880.7449,0.0,0.0
2.6727226,0.0,0.0
18.478168,0.0,70.77627
58.248276,0.0,173.63493
0.0,0.0,1.653192
0.0,0.0,0.0
1243.4679,0.0,0.0
0.0,0.0,8.564607
7.949348,0.0,40.61586
1.367275,0.0,0.0
453.57886,0.0,0.0
52.43704,0.0,0.0
153.5513,0.0,0.0
286.48547,0.0,0.0
3.067897,0.0,0.0
546.4872,0.0,1030.0033
1.4000375,0.0,18.76071
38.640675,0.0,0.0
158.52757,0.0,0.0
21.192076,0.0,0.0
134.59093,0.0,336.79208
446.3924,0.0,874.28253
496.3606,0.0,0.0
24.96862,0.0,93.133224
3.1233284,0.0,24.796923
34.042576,0.0,0.0
0.63814867,0.0,0.0
0.0,0.0,7.142901
22.57765,0.0,0.0
0.0,0.0,3.592689
20.580183,0.0,78.23331
29.615631,0.0,102.68511
63.67315,0.0,187.16985
348.6676,0.0,721.20905
201.30644,0.0,0.0
0.26064047,0.0,0.0
5.913622,0.0,0.0
249.55496,0.0,556.3416
62.11894,0.0,182.59883
0.0,0.0,3.7198243
3.887696,0.0,0.0
5.0744176,0.0,0.0
0.9255574,0.0,0.0
277.64505,0.0,0.0
195.08568,0.0,0.0
500.04248,0.0,0.0
10.60248,0.0,46.821312
8.760902,0.0,40.746513
0.0,0.0,4.0779996
79.18501,0.0,0.0
331.64096,0.0,0.0
6.112599,0.0,0.0
0.0,0.0,5.1109805
27.912956,0.0,0.0
2.3651068,0.0,0.0
32.724068,0.0,0.0
90.03255,0.0,0.0
91.41523,0.0,247.75237
115.08751,0.0,297.02316
74.07599,0.0,0.0
28.728758,0.0,0.0
10.926516,0.0,0.0
1.9692285,0.0,0.0
1.054264,0.0,0.0
83.85511,0.0,229.97864
0.0,0.0,6.3082423
2.3876104,0.0,0.0
246.44478,0.0,0.0
314.57904,0.0,0.0
535.6143,0.0,0.0
1234.539,0.0,0.0
1627.3792,0.0,0.0
84.70665,0.0,0.0
67.77861,0.0,0.0
2113.0107,0.0,0.0
370.19522,0.0,752.4256
1.3644793,0.0,0.0
112.20957,0.0,293.83896
0.0,0.0,0.62590224
736.3037,0.0,0.0
6.8041344,0.0,0.0
102.27783,0.0,0.0
15.597408,0.0,0.0
177.86536,0.0,0.0
5.3481555,0.0,0.0
0.0,0.0,8.2596655
304.29236,0.0,0.0
294.49365,0.0,0.0
25.918797,0.0,0.0
442.959,0.0,0.0
0.0,0.0,9.040743
7.462856,0.0,0.0
100.626205,0.0,0.0
1.5030854,0.0,0.0
74.63959,0.0,0.0
188.27188,0.0,0.0
115.996155,0.0,0.0
68.7205,0.0,198.7688
2.755141,0.0,0.0
0.75814617,0.0,0.0
1.5611997,0.0,19.578749
12.66918,0.0,0.0
705.89856,0.0,0.0
170.1527,0.0,409.81396
0.0,0.0,7.391254
28.72747,0.0,0.0
0.0,0.0,3.3661132
20.494726,0.0,0.0
5.7383003,0.0,0.0
145.77228,0.0,0.0
68.14984,0.0,196.9238
41.968693,0.0,131.9139
206.95978,0.0,481.46872
455.2044,0.0,0.0
